userid	education	region	hhsz	age	income	child	race	country	domain	date	qty	price
12050224	99	1	2	11	6	1	1	0	amazon.com	20070522	1	50.99
12558072	99	1	3	8	6	1	1	0	amazon.com	20070522	1	7.99
12658190	99	1	3	11	7	1	1	0	amazon.com	20070522	1	10.94
12723740	2	3	5	4	1	1	1	0	amazon.com	20070522	1	45
12723740	2	3	5	4	1	1	1	0	amazon.com	20070522	1	76
12723740	2	3	5	4	1	1	1	0	amazon.com	20070522	1	4.99
12740283	99	3	2	6	7	1	1	0	amazon.com	20070522	1	14.27
12740283	99	3	2	6	7	1	1	0	amazon.com	20070522	1	14.27
12780610	99	3	2	5	5	0	1	1	amazon.com	20070522	1	5.58
12780610	99	3	2	5	5	0	1	1	amazon.com	20070522	1	7.98
12817695	99	2	2	3	4	0	1	0	barnesandnoble.com	20070522	1	7.95
12926830	2	2	5	9	4	1	1	0	amazon.com	20070522	1	17.99
12953376	99	4	5	8	3	1	1	0	amazon.com	20070522	1	17.93
13063815	1	3	2	7	3	1	1	0	barnesandnoble.com	20070522	1	3.75
13063815	1	3	2	7	3	1	1	0	barnesandnoble.com	20070522	1	4.63
13122417	99	4	2	7	1	1	1	0	amazon.com	20070522	1	14.28
13122417	99	4	2	7	1	1	1	0	amazon.com	20070522	1	6.99
13122417	99	4	2	7	1	1	1	0	amazon.com	20070522	1	5.99
13122417	99	4	2	7	1	1	1	0	amazon.com	20070522	1	5.99
13342158	99	3	4	5	7	1	1	1	amazon.com	20070522	1	15.77
13515681	4	1	4	10	2	1	1	0	amazon.com	20070522	1	10.17
13515681	4	1	4	10	2	1	1	0	amazon.com	20070522	1	10.36
13572117	99	1	4	11	5	0	1	1	amazon.com	20070522	1	35
13572117	99	1	4	11	5	0	1	1	amazon.com	20070522	1	74.72
13674761	99	3	3	7	5	1	1	0	amazon.com	20070522	1	13
13936941	99	1	3	9	7	1	1	0	amazon.com	20070522	1	54.71
13956320	99	4	3	6	6	0	1	0	amazon.com	20070522	1	11.16
13956320	99	4	3	6	6	0	1	0	amazon.com	20070522	1	9.78
14123530	99	2	2	9	7	0	1	0	amazon.com	20070522	1	17.99
14238899	99	3	3	7	5	1	1	0	amazon.com	20070522	1	70.86
14238899	99	3	3	7	5	1	1	0	amazon.com	20070522	1	24.67
14238899	99	3	3	7	5	1	1	0	amazon.com	20070522	1	11.95
14349589	99	3	2	4	5	1	1	0	amazon.com	20070522	1	10.85
14349589	99	3	2	4	5	1	1	0	amazon.com	20070522	1	42.75
14349589	99	3	2	4	5	1	1	0	amazon.com	20070522	1	10.17
14392026	99	3	3	7	6	1	1	0	amazon.com	20070522	1	2.33
14392026	99	3	3	7	6	1	1	0	amazon.com	20070522	1	0.95
14411634	99	3	2	8	1	1	1	0	amazon.com	20070522	1	29.67
14441718	99	1	4	8	3	1	1	0	barnesandnoble.com	20070522	1	18.95
14520206	99	2	4	3	7	1	1	0	amazon.com	20070522	1	24.39
14520206	99	2	4	3	7	1	1	0	amazon.com	20070522	1	16.47
14520206	99	2	4	3	7	1	1	0	amazon.com	20070522	1	19.79
14544136	99	1	2	6	5	0	1	0	amazon.com	20070522	1	11.21
14544136	99	1	2	6	5	0	1	0	amazon.com	20070522	1	7.99
14544136	99	1	2	6	5	0	1	0	amazon.com	20070522	1	7.99
14560076	4	3	5	7	3	1	1	1	amazon.com	20070522	1	3.35
14601071	99	3	6	5	7	1	1	0	amazon.com	20070522	1	0.42
14642829	99	3	3	9	6	1	1	0	amazon.com	20070522	1	2.14
14642829	99	3	3	9	6	1	1	0	amazon.com	20070522	1	3.69
14642829	99	3	3	9	6	1	1	0	amazon.com	20070522	1	17.95
14642829	99	3	3	9	6	1	1	0	amazon.com	20070522	1	8.37
14642829	99	3	3	9	6	1	1	0	amazon.com	20070522	1	8.99
14682984	99	3	2	8	3	0	1	0	amazon.com	20070522	1	19.95
14682984	99	3	2	8	3	0	1	0	amazon.com	20070522	1	16
14691323	99	2	3	11	5	1	1	0	barnesandnoble.com	20070522	1	119
14750964	2	4	3	9	1	1	1	0	amazon.com	20070522	1	9
14832598	99	2	2	7	1	0	1	0	amazon.com	20070522	1	37.79
14851948	99	1	2	11	1	0	1	0	amazon.com	20070522	1	50
14896850	99	3	2	4	3	0	1	1	amazon.com	20070522	1	3.06
14957983	99	3	3	5	6	0	1	0	barnesandnoble.com	20070522	1	101.58
15064787	99	3	5	9	6	1	1	0	amazon.com	20070522	1	8.95
15064787	99	3	5	9	6	1	1	0	amazon.com	20070522	1	9.6
15064787	99	3	5	9	6	1	1	0	amazon.com	20070522	1	1.5
15230998	99	1	2	11	3	0	1	0	amazon.com	20070522	1	4.99
15230998	99	1	2	11	3	0	1	0	amazon.com	20070522	1	4.99
15303096	1	4	1	6	7	0	1	0	amazon.com	20070522	1	2.28
15307176	1	1	3	8	7	1	1	0	barnesandnoble.com	20070522	2	36.9
15307176	1	1	3	8	7	1	1	0	barnesandnoble.com	20070522	2	59.06
15307176	1	1	3	8	7	1	1	0	barnesandnoble.com	20070522	5	31.45
15307176	1	1	3	8	7	1	1	0	barnesandnoble.com	20070522	2	36.9
15307176	1	1	3	8	7	1	1	0	barnesandnoble.com	20070522	2	42.56
15307176	1	1	3	8	7	1	1	0	barnesandnoble.com	20070522	2	32.3
15307176	1	1	3	8	7	1	1	0	barnesandnoble.com	20070522	1	19.13
15307176	1	1	3	8	7	1	1	0	barnesandnoble.com	20070522	2	26.98
15307176	1	1	3	8	7	1	1	0	barnesandnoble.com	20070522	2	47.88
15307176	1	1	3	8	7	1	1	0	barnesandnoble.com	20070522	2	8.98
15307176	1	1	3	8	7	1	1	0	barnesandnoble.com	20070522	1	22.45
15307176	1	1	3	8	7	1	1	0	barnesandnoble.com	20070522	2	40.68
15307176	1	1	3	8	7	1	1	0	barnesandnoble.com	20070522	1	24.36
15307176	1	1	3	8	7	1	1	0	barnesandnoble.com	20070522	3	60.24
15307176	1	1	3	8	7	1	1	0	barnesandnoble.com	20070522	1	5.39
15307176	1	1	3	8	7	1	1	0	barnesandnoble.com	20070522	1	4.05
15307176	1	1	3	8	7	1	1	0	barnesandnoble.com	20070522	2	47.88
15307176	1	1	3	8	7	1	1	0	barnesandnoble.com	20070522	1	17.05
15307176	1	1	3	8	7	1	1	0	barnesandnoble.com	20070522	2	32.3
15307176	1	1	3	8	7	1	1	0	barnesandnoble.com	20070522	2	27.34
15307176	1	1	3	8	7	1	1	0	barnesandnoble.com	20070522	2	41.38
15307740	4	4	5	8	7	1	1	0	barnesandnoble.com	20070522	1	60.3
15344124	99	3	2	3	4	0	1	0	amazon.com	20070522	1	14.25
15416624	2	3	4	7	7	1	1	0	amazon.com	20070522	1	7.74
15496231	1	2	4	5	7	1	1	0	amazon.com	20070522	1	10.19
15515629	99	2	3	8	5	1	1	0	amazon.com	20070522	1	13.6
15583835	99	2	1	5	7	0	2	0	amazon.com	20070522	1	2
15583835	99	2	1	5	7	0	2	0	amazon.com	20070522	1	6.99
6365661	5	1	2	11	7	0	1	0	amazon.com	20070523	1	2.45
9350810	4	3	2	6	7	0	1	0	amazon.com	20070523	1	6
9350810	4	3	2	6	7	0	1	0	amazon.com	20070523	1	13.59
9350810	4	3	2	6	7	0	1	0	amazon.com	20070523	1	13.59
9350810	4	3	2	6	7	0	1	0	amazon.com	20070523	1	16.47
10716883	99	4	2	7	3	0	1	1	amazon.com	20070523	1	9.95
10769551	99	1	3	6	6	1	1	0	amazon.com	20070523	1	32.97
10769551	99	1	3	6	6	1	1	0	amazon.com	20070523	1	8.4
10769551	99	1	3	6	6	1	1	0	amazon.com	20070523	1	7.99
10769551	99	1	3	6	6	1	1	0	amazon.com	20070523	1	32.97
10789548	99	3	2	10	3	1	1	0	amazon.com	20070523	1	7.99
11675816	99	2	1	8	4	0	1	0	amazon.com	20070523	1	6.99
11675816	99	2	1	8	4	0	1	0	amazon.com	20070523	1	7.99
11675816	99	2	1	8	4	0	1	0	amazon.com	20070523	1	6.99
11675816	99	2	1	8	4	0	1	0	amazon.com	20070523	1	6.99
12924558	99	4	4	6	6	1	1	0	amazon.com	20070523	1	13.72
12924558	99	4	4	6	6	1	1	0	amazon.com	20070523	1	10.17
12971142	99	1	1	7	3	0	1	0	amazon.com	20070523	1	10.85
12971142	99	1	1	7	3	0	1	0	amazon.com	20070523	1	10.85
12975061	1	3	2	6	6	0	1	0	amazon.com	20070523	1	3.69
12975061	1	3	2	6	6	0	1	0	amazon.com	20070523	1	9.63
12975061	1	3	2	6	6	0	1	0	amazon.com	20070523	1	15.95
12975061	1	3	2	6	6	0	1	0	amazon.com	20070523	1	5.95
13005035	99	3	3	8	4	1	1	1	amazon.com	20070523	1	0.32
13013726	99	4	2	11	6	0	1	0	amazon.com	20070523	1	4.42
13160619	99	3	2	5	5	0	1	0	amazon.com	20070523	1	33.38
13447213	99	1	6	7	4	1	1	0	amazon.com	20070523	1	6.99
13447213	99	1	6	7	4	1	1	0	amazon.com	20070523	1	7.99
13478849	99	1	4	7	7	1	1	1	barnesandnoble.com	20070523	1	78.95
13478849	99	1	4	7	7	1	1	1	barnesandnoble.com	20070523	1	22.95
13478849	99	1	4	7	7	1	1	1	barnesandnoble.com	20070523	1	49.95
13682718	99	4	3	6	6	1	1	1	amazon.com	20070523	1	13.57
13682718	99	4	3	6	6	1	1	1	amazon.com	20070523	1	12.89
13686890	4	4	4	10	7	1	1	0	barnesandnoble.com	20070523	1	11.99
13686890	4	4	4	10	7	1	1	0	barnesandnoble.com	20070523	1	23.75
13793125	99	4	5	5	1	1	1	0	amazon.com	20070523	1	2.48
13793125	99	4	5	5	1	1	1	0	amazon.com	20070523	1	12.32
13793125	99	4	5	5	1	1	1	0	amazon.com	20070523	1	1.69
13813774	1	4	3	6	5	1	1	1	amazon.com	20070523	1	8.24
13813774	1	4	3	6	5	1	1	1	amazon.com	20070523	1	4.43
14049583	1	2	2	4	1	0	1	0	amazon.com	20070523	1	19.5
14049583	1	2	2	4	1	0	1	0	amazon.com	20070523	1	8.98
14049583	1	2	2	4	1	0	1	0	amazon.com	20070523	1	18.49
14302722	99	3	2	10	5	1	1	0	amazon.com	20070523	1	15.59
14318812	99	3	3	3	4	0	1	0	barnesandnoble.com	20070523	1	11.65
14318812	99	3	3	3	4	0	1	0	barnesandnoble.com	20070523	1	9.99
14326073	99	3	4	6	5	1	1	0	amazon.com	20070523	1	17.99
14332265	99	1	2	7	7	0	1	0	amazon.com	20070523	1	0.24
14378904	99	4	4	7	3	1	1	0	amazon.com	20070523	1	4.69
14378904	99	4	4	7	3	1	1	0	amazon.com	20070523	1	0.99
14378904	99	4	4	7	3	1	1	0	amazon.com	20070523	1	3.9
14378904	99	4	4	7	3	1	1	0	amazon.com	20070523	1	2
14402596	99	1	4	5	7	1	1	0	amazon.com	20070523	1	10.17
14402596	99	1	4	5	7	1	1	0	amazon.com	20070523	1	16.95
14402596	99	1	4	5	7	1	1	0	amazon.com	20070523	1	11.53
14402596	99	1	4	5	7	1	1	0	amazon.com	20070523	1	11.53
14418885	99	1	4	8	1	1	1	0	amazon.com	20070523	1	11.19
14450421	99	4	3	3	3	1	1	0	amazon.com	20070523	1	8.55
14464285	99	4	3	8	7	1	1	0	barnesandnoble.com	20070523	1	7.99
14464285	99	4	3	8	7	1	1	0	barnesandnoble.com	20070523	1	7.99
14464285	99	4	3	8	7	1	1	0	barnesandnoble.com	20070523	1	7.99
14464285	99	4	3	8	7	1	1	0	barnesandnoble.com	20070523	1	7.99
14464285	99	4	3	8	7	1	1	0	barnesandnoble.com	20070523	1	7.99
14511563	99	1	4	8	5	1	1	1	amazon.com	20070523	1	11.47
14513978	99	4	2	7	5	1	1	0	amazon.com	20070523	1	16.77
14559499	99	3	2	11	1	0	1	0	amazon.com	20070523	1	9.31
14559499	99	3	2	11	1	0	1	0	amazon.com	20070523	1	10.4
14580256	99	1	2	8	3	0	1	1	amazon.com	20070523	1	47.5
14580256	99	1	2	8	3	0	1	1	amazon.com	20070523	1	50.74
14581564	99	2	2	5	7	1	1	0	amazon.com	20070523	1	0.9
14581564	99	2	2	5	7	1	1	0	amazon.com	20070523	1	10.36
14632191	2	2	5	8	7	1	1	0	barnesandnoble.com	20070523	1	11.86
14632191	2	2	5	8	7	1	1	0	barnesandnoble.com	20070523	1	15.95
14655466	99	4	4	8	6	1	1	0	amazon.com	20070523	1	10.29
14707893	5	1	2	5	1	1	1	0	amazon.com	20070523	1	4.98
14707893	5	1	2	5	1	1	1	0	amazon.com	20070523	1	1.98
14707893	5	1	2	5	1	1	1	0	amazon.com	20070523	1	14.99
14785781	99	3	4	4	2	1	1	1	amazon.com	20070523	1	37.95
14785781	99	3	4	4	2	1	1	1	amazon.com	20070523	1	12.5
14785781	99	3	4	4	2	1	1	1	amazon.com	20070523	1	27.3
14785781	99	3	4	4	2	1	1	1	amazon.com	20070523	1	11.5
14785781	99	3	4	4	2	1	1	1	amazon.com	20070523	1	17.49
14785781	99	3	4	4	2	1	1	1	amazon.com	20070523	1	11.99
14785781	99	3	4	4	2	1	1	1	amazon.com	20070523	1	38.72
14785781	99	3	4	4	2	1	1	1	amazon.com	20070523	1	15.95
14791402	99	3	6	8	7	1	1	0	amazon.com	20070523	1	13.59
14791402	99	3	6	8	7	1	1	0	amazon.com	20070523	1	11.9
14791402	99	3	6	8	7	1	1	0	amazon.com	20070523	1	10
14833303	99	4	3	10	5	1	1	0	amazon.com	20070523	1	17.13
14847110	99	*	5	9	6	1	1	0	amazon.com	20070523	1	10.17
14847110	99	*	5	9	6	1	1	0	amazon.com	20070523	1	3.53
15063859	99	3	4	6	6	1	1	0	amazon.com	20070523	1	9.48
15201789	99	3	1	2	3	0	1	0	amazon.com	20070523	1	1.6
15201789	99	3	1	2	3	0	1	0	amazon.com	20070523	1	8.26
15201789	99	3	1	2	3	0	1	0	amazon.com	20070523	1	1.47
15201789	99	3	1	2	3	0	1	0	amazon.com	20070523	1	0.1
15212140	99	4	3	8	6	1	1	0	amazon.com	20070523	1	14.99
15385077	99	3	3	10	7	1	1	0	amazon.com	20070523	1	6.16
15419193	99	3	2	11	6	1	1	0	amazon.com	20070523	1	12.98
15426823	99	3	3	11	5	1	1	0	amazon.com	20070523	1	8
15426823	99	3	3	11	5	1	1	0	amazon.com	20070523	1	11.66
15518198	99	2	3	8	3	1	1	0	amazon.com	20070523	1	5.98
15518198	99	2	3	8	3	1	1	0	amazon.com	20070523	1	6.65
15568640	99	2	3	8	6	0	1	0	amazon.com	20070523	1	12
15568640	99	2	3	8	6	0	1	0	amazon.com	20070523	1	7.99
15610248	1	4	2	3	5	1	1	0	barnesandnoble.com	20070523	1	45
15646523	4	1	3	11	6	1	1	0	amazon.com	20070523	1	14.99
9774106	99	1	4	8	7	1	1	0	amazon.com	20070524	1	10.45
10340959	99	3	3	4	7	1	1	0	amazon.com	20070524	1	11.53
10638532	99	3	2	11	7	1	1	0	amazon.com	20070524	1	4.99
10638532	99	3	2	11	7	1	1	0	amazon.com	20070524	1	10.17
11519577	99	4	2	11	6	0	1	0	amazon.com	20070524	1	11.2
11519577	99	4	2	11	6	0	1	0	amazon.com	20070524	1	11.2
12754693	2	1	3	8	2	1	1	0	barnesandnoble.com	20070524	1	20.99
13019205	99	2	2	8	5	1	1	1	amazon.com	20070524	1	0.37
13019205	99	2	2	8	5	1	1	1	amazon.com	20070524	1	17.99
13110486	2	4	4	6	6	1	1	0	barnesandnoble.com	20070524	1	13.56
13399567	4	4	2	8	6	0	1	1	amazon.com	20070524	1	19.8
13405674	99	3	2	9	7	1	1	0	amazon.com	20070524	1	14.93
13405674	99	3	2	9	7	1	1	0	amazon.com	20070524	1	7.95
13410643	99	2	2	9	7	0	1	0	amazon.com	20070524	1	31.5
13410643	99	2	2	9	7	0	1	0	amazon.com	20070524	1	12.74
13472876	2	4	3	10	2	1	1	0	amazon.com	20070524	1	10.85
13472876	2	4	3	10	2	1	1	0	amazon.com	20070524	1	11.21
13617725	4	1	4	6	5	1	1	0	amazon.com	20070524	1	18.45
13617725	4	1	4	6	5	1	1	0	amazon.com	20070524	1	10.2
13617725	4	1	4	6	5	1	1	0	amazon.com	20070524	1	10.85
13691197	99	2	2	3	6	0	1	1	amazon.com	20070524	1	13.57
13691197	99	2	2	3	6	0	1	1	amazon.com	20070524	1	16.47
13691197	99	2	2	3	6	0	1	1	amazon.com	20070524	1	10.85
13838958	99	1	3	8	3	1	1	0	amazon.com	20070524	1	11.05
13838958	99	1	3	8	3	1	1	0	amazon.com	20070524	1	11.21
13875378	99	1	2	7	7	0	1	0	amazon.com	20070524	1	6.99
13875378	99	1	2	7	7	0	1	0	amazon.com	20070524	1	1.69
13875378	99	1	2	7	7	0	1	0	amazon.com	20070524	1	3.81
13983265	99	4	4	11	5	1	1	0	amazon.com	20070524	1	15.98
13983265	99	4	4	11	5	1	1	0	amazon.com	20070524	1	7.45
14166503	99	4	4	11	2	1	1	0	amazon.com	20070524	1	30.4
14219096	1	1	3	11	1	1	1	0	amazon.com	20070524	1	20.18
14219096	1	1	3	11	1	1	1	0	amazon.com	20070524	1	10.17
14515377	1	2	2	5	7	0	1	0	amazon.com	20070524	1	1.66
14583482	99	3	3	5	6	1	1	0	barnesandnoble.com	20070524	1	22.45
14827027	99	3	4	8	7	1	1	0	amazon.com	20070524	1	6.99
14852585	99	2	4	3	6	0	1	0	amazon.com	20070524	1	27.98
14852585	99	2	4	3	6	0	1	0	amazon.com	20070524	1	46
14852585	99	2	4	3	6	0	1	0	amazon.com	20070524	1	65
14852585	99	2	4	3	6	0	1	0	amazon.com	20070524	1	73.99
15006427	99	3	2	5	3	1	1	0	amazon.com	20070524	1	4.95
15015450	99	3	4	6	5	0	1	0	barnesandnoble.com	20070524	1	10.48
15015450	99	3	4	6	5	0	1	0	barnesandnoble.com	20070524	1	15.83
15015450	99	3	4	6	5	0	1	0	barnesandnoble.com	20070524	1	16.19
15015450	99	3	4	6	5	0	1	0	barnesandnoble.com	20070524	1	15.83
15015450	99	3	4	6	5	0	1	0	barnesandnoble.com	20070524	1	19.79
15015450	99	3	4	6	5	0	1	0	barnesandnoble.com	20070524	1	8.95
15015450	99	3	4	6	5	0	1	0	barnesandnoble.com	20070524	1	8.95
15015450	99	3	4	6	5	0	1	0	barnesandnoble.com	20070524	1	19.79
15015450	99	3	4	6	5	0	1	0	barnesandnoble.com	20070524	1	15.29
15015450	99	3	4	6	5	0	1	0	barnesandnoble.com	20070524	1	16.49
15027201	99	3	2	2	2	0	1	0	amazon.com	20070524	1	8.99
15312514	99	1	2	6	1	0	1	0	amazon.com	20070524	1	9
15515629	99	2	3	8	5	1	1	0	barnesandnoble.com	20070524	1	11.95
15515629	99	2	3	8	5	1	1	0	barnesandnoble.com	20070524	1	7.19
15515629	99	2	3	8	5	1	1	0	barnesandnoble.com	20070524	1	9
15515629	99	2	3	8	5	1	1	0	barnesandnoble.com	20070524	1	6.29
15515629	99	2	3	8	5	1	1	0	barnesandnoble.com	20070524	1	6.25
15515629	99	2	3	8	5	1	1	0	barnesandnoble.com	20070524	1	39.06
15515629	99	2	3	8	5	1	1	0	barnesandnoble.com	20070524	1	12.23
15515629	99	2	3	8	5	1	1	0	barnesandnoble.com	20070524	1	7.19
15515629	99	2	3	8	5	1	1	0	barnesandnoble.com	20070524	1	6.29
15561524	99	4	3	4	3	1	1	0	amazon.com	20070524	1	12.37
15572150	99	2	2	2	3	0	1	0	amazon.com	20070524	1	39.52
15574260	2	3	2	5	7	0	1	0	amazon.com	20070524	1	2.7
15594057	4	3	3	10	6	1	1	0	amazon.com	20070524	1	38.04
10672646	99	1	4	9	6	1	1	0	amazon.com	20070525	1	10.19
11490978	4	1	3	10	7	1	1	0	amazon.com	20070525	1	14.97
11490978	4	1	3	10	7	1	1	0	amazon.com	20070525	1	17.79
12055026	99	2	4	7	3	1	1	0	amazon.com	20070525	1	10.19
12055026	99	2	4	7	3	1	1	0	amazon.com	20070525	1	10.19
12290421	4	1	4	6	5	1	1	1	barnesandnoble.com	20070525	1	15.57
12290421	4	1	4	6	5	1	1	1	barnesandnoble.com	20070525	1	13.34
12586787	99	3	4	8	7	1	1	1	barnesandnoble.com	20070525	1	18.39
12637185	2	1	5	8	7	1	3	0	amazon.com	20070525	1	14.95
12840080	99	2	2	6	5	0	1	0	amazon.com	20070525	1	14.4
12870613	99	1	4	5	6	1	1	0	barnesandnoble.com	20070525	1	7.99
12870613	99	1	4	5	6	1	1	0	barnesandnoble.com	20070525	1	6.99
12870613	99	1	4	5	6	1	1	0	barnesandnoble.com	20070525	1	6.99
12904556	99	3	3	9	5	1	2	0	amazon.com	20070525	1	5.95
12904556	99	3	3	9	5	1	2	0	amazon.com	20070525	1	16.47
12904556	99	3	3	9	5	1	2	0	amazon.com	20070525	1	5.99
12904556	99	3	3	9	5	1	2	0	amazon.com	20070525	1	6.99
12904556	99	3	3	9	5	1	2	0	amazon.com	20070525	1	11.2
12904556	99	3	3	9	5	1	2	0	amazon.com	20070525	1	6.99
12904556	99	3	3	9	5	1	2	0	amazon.com	20070525	1	12.95
12949219	99	4	2	3	2	1	1	0	amazon.com	20070525	1	4.97
12955397	2	3	3	4	2	1	1	0	amazon.com	20070525	1	6.01
12955397	2	3	3	4	2	1	1	0	amazon.com	20070525	1	0.35
13066114	99	2	3	6	4	1	1	0	amazon.com	20070525	2	13.98
13066114	99	2	3	6	4	1	1	0	amazon.com	20070525	4	23.96
13145988	99	2	5	8	7	1	1	0	amazon.com	20070525	1	51.5
13394172	99	1	5	11	7	1	1	1	amazon.com	20070525	2	24
13504609	99	1	4	8	3	1	1	1	amazon.com	20070525	1	26.05
13559229	99	4	2	9	5	0	1	0	amazon.com	20070525	1	10.2
13559229	99	4	2	9	5	0	1	0	amazon.com	20070525	1	10.36
13559229	99	4	2	9	5	0	1	0	amazon.com	20070525	1	5.09
13677462	99	2	4	11	3	1	1	1	amazon.com	20070525	1	19.77
13749371	99	1	4	7	7	1	1	0	amazon.com	20070525	1	15.27
13749371	99	1	4	7	7	1	1	0	amazon.com	20070525	1	13.59
13749371	99	1	4	7	7	1	1	0	amazon.com	20070525	1	24.95
13749371	99	1	4	7	7	1	1	0	amazon.com	20070525	1	11.21
13749371	99	1	4	7	7	1	1	0	amazon.com	20070525	1	13.57
13749371	99	1	4	7	7	1	1	0	amazon.com	20070525	1	11.66
13749371	99	1	4	7	7	1	1	0	amazon.com	20070525	1	3.95
13804366	4	2	2	11	6	1	1	0	amazon.com	20070525	1	11.01
13804366	4	2	2	11	6	1	1	0	amazon.com	20070525	1	10.36
13804366	4	2	2	11	6	1	1	0	amazon.com	20070525	1	10.85
14062107	99	3	2	5	3	1	1	0	barnesandnoble.com	20070525	1	1.99
14142329	99	1	2	6	6	1	1	0	amazon.com	20070525	1	49.42
14142329	99	1	2	6	6	1	1	0	amazon.com	20070525	1	81
14237210	99	2	3	6	7	1	1	0	barnesandnoble.com	20070525	1	16.95
14237210	99	2	3	6	7	1	1	0	barnesandnoble.com	20070525	1	12.6
14237210	99	2	3	6	7	1	1	0	barnesandnoble.com	20070525	1	13.45
14271957	99	2	2	4	3	1	1	0	amazon.com	20070525	1	5.5
14271957	99	2	2	4	3	1	1	0	amazon.com	20070525	1	4
14271957	99	2	2	4	3	1	1	0	amazon.com	20070525	1	10.16
14348939	99	3	3	9	7	1	1	0	amazon.com	20070525	1	26.39
14348939	99	3	3	9	7	1	1	0	amazon.com	20070525	1	11.53
14348939	99	3	3	9	7	1	1	0	amazon.com	20070525	1	10.36
14348939	99	3	3	9	7	1	1	0	amazon.com	20070525	1	10.36
14348939	99	3	3	9	7	1	1	0	amazon.com	20070525	1	10.95
14348939	99	3	3	9	7	1	1	0	amazon.com	20070525	1	16.95
14348939	99	3	3	9	7	1	1	0	amazon.com	20070525	3	36.63
14348939	99	3	3	9	7	1	1	0	amazon.com	20070525	1	15.94
14348939	99	3	3	9	7	1	1	0	amazon.com	20070525	1	25.5
14348939	99	3	3	9	7	1	1	0	amazon.com	20070525	1	17.42
14348939	99	3	3	9	7	1	1	0	amazon.com	20070525	1	1.34
14348939	99	3	3	9	7	1	1	0	amazon.com	20070525	1	3.5
14348939	99	3	3	9	7	1	1	0	amazon.com	20070525	1	0.54
14390817	99	2	2	9	3	0	1	0	amazon.com	20070525	1	4.99
14418462	99	3	3	5	3	1	1	0	amazon.com	20070525	1	72.57
14579311	99	4	2	9	6	1	1	0	amazon.com	20070525	1	12.99
14581922	99	4	1	5	7	0	1	0	amazon.com	20070525	1	7.99
14625647	99	3	2	8	7	1	1	0	amazon.com	20070525	1	16.29
14625647	99	3	2	8	7	1	1	0	amazon.com	20070525	1	17.99
14625647	99	3	2	8	7	1	1	0	amazon.com	20070525	1	14.95
14625647	99	3	2	8	7	1	1	0	amazon.com	20070525	1	14.2
14625647	99	3	2	8	7	1	1	0	amazon.com	20070525	1	12.89
14625647	99	3	2	8	7	1	1	0	amazon.com	20070525	1	16.47
14625647	99	3	2	8	7	1	1	0	amazon.com	20070525	1	4.49
14625647	99	3	2	8	7	1	1	0	amazon.com	20070525	1	29.67
14627418	99	4	2	7	5	1	1	1	amazon.com	20070525	1	75.95
14666638	99	3	4	10	7	1	1	0	amazon.com	20070525	1	10.88
14666638	99	3	4	10	7	1	1	0	amazon.com	20070525	1	10.88
14672069	99	4	2	7	4	0	1	0	amazon.com	20070525	1	13
14672069	99	4	2	7	4	0	1	0	amazon.com	20070525	1	19.77
15065211	99	3	1	2	7	0	1	0	amazon.com	20070525	1	15.5
15102303	4	3	2	5	6	0	1	0	amazon.com	20070525	1	56
15196219	99	4	3	10	7	1	1	0	amazon.com	20070525	1	32.95
15199679	99	3	3	8	7	1	1	0	amazon.com	20070525	1	39.99
15347014	99	1	2	11	5	1	1	0	barnesandnoble.com	20070525	1	16.97
15482277	99	3	5	6	5	1	1	1	amazon.com	20070525	1	7.95
15482277	99	3	5	6	5	1	1	1	amazon.com	20070525	1	7.99
15482277	99	3	5	6	5	1	1	1	amazon.com	20070525	1	0.5
15482277	99	3	5	6	5	1	1	1	amazon.com	20070525	1	18.47
15598653	99	2	3	5	4	1	1	0	amazon.com	20070525	1	10
15606358	4	3	4	10	7	1	1	0	amazon.com	20070525	1	12.47
10540691	2	3	6	6	6	1	1	0	amazon.com	20070526	1	7.95
11355037	2	3	2	4	3	1	1	0	barnesandnoble.com	20070526	1	9
11355037	2	3	2	4	3	1	1	0	barnesandnoble.com	20070526	1	5.99
12433980	99	3	3	10	7	1	1	0	amazon.com	20070526	1	11.9
12433980	99	3	3	10	7	1	1	0	amazon.com	20070526	1	10.2
12433980	99	3	3	10	7	1	1	0	amazon.com	20070526	1	15.61
12653204	4	4	2	11	4	0	1	0	amazon.com	20070526	1	3
12653204	4	4	2	11	4	0	1	0	amazon.com	20070526	1	3.51
12653204	4	4	2	11	4	0	1	0	amazon.com	20070526	1	3.99
12693217	99	4	4	8	7	1	1	0	amazon.com	20070526	1	9.34
12936591	99	4	4	9	6	1	1	0	amazon.com	20070526	1	2.68
12994451	99	2	3	5	7	1	1	0	amazon.com	20070526	1	83.9
12994451	99	2	3	5	7	1	1	0	amazon.com	20070526	1	83.9
12997557	99	3	2	6	6	1	1	1	amazon.com	20070526	1	6.99
13027118	99	3	2	11	7	1	1	0	amazon.com	20070526	1	2
13027118	99	3	2	11	7	1	1	0	amazon.com	20070526	1	2.02
13027118	99	3	2	11	7	1	1	0	amazon.com	20070526	1	2.25
13027118	99	3	2	11	7	1	1	0	amazon.com	20070526	1	2.2
13027118	99	3	2	11	7	1	1	0	amazon.com	20070526	1	8.37
13055743	2	3	2	4	3	1	1	1	amazon.com	20070526	1	7.77
13055743	2	3	2	4	3	1	1	1	amazon.com	20070526	1	8.4
